frame,x,y
340,548,458
341,548,458
342,548,458
343,548,458
344,548,458
345,548,458
346,548,458
347,548,458
348,548,458
349,548,458
350,548,458
351,548,458
352,548,458
353,548,458
354,548,458
355,548,458
356,548,458
357,548,458
358,548,458
359,548,458
360,548,458
361,548,458
362,548,458
363,548,458
364,548,458
365,548,458
366,548,458
367,548,458
368,548,458
369,548,458
370,548,458
371,548,458
372,548,458
373,548,458
374,548,458
375,548,458
376,548,458
377,548,458
378,548,458
379,548,458
380,548,458
381,548,458
382,548,458
383,548,458
384,548,458
385,548,458
386,548,458
387,548,458
388,548,458
389,548,458
390,548,458
391,548,458
392,548,458
393,548,458
394,548,458
395,548,458
396,548,458
397,548,458
398,548,458
399,548,458
400,548,458
401,548,458
402,548,458
403,548,458
404,548,458
405,548,458
406,548,458
407,548,458
408,548,458
409,548,458
410,548,458
411,548,458
412,548,458
413,548,458
414,548,458
415,548,458
416,548,458
417,548,458
418,548,458
419,548,458
420,548,458
421,548,458
422,548,458
423,548,458
424,548,458
425,548,458
426,548,458
427,548,458
428,548,458
429,548,458
430,548,458
431,548,458
432,548,458
433,548,458
434,548,458
435,548,458
436,548,458
437,548,458
438,548,458
439,548,458
440,548,458
441,548,458
442,548,458
443,548,458
444,548,458
445,548,458
446,548,458
447,548,458
448,548,458
449,548,458
450,548,458
451,548,458
452,548,458
453,548,458
454,548,458
455,548,458
456,548,458
457,548,458
458,548,458
459,548,458
460,548,458
461,548,458
462,548,458
463,548,458
464,548,458
465,548,458
466,548,458
467,548,458
468,548,458
469,548,458
470,548,458
471,548,458
472,548,458
473,548,458
474,548,458
475,548,458
476,548,458
477,548,458
478,548,458
479,548,458
480,548,458
481,548,458
482,548,458
483,548,458
484,548,458
485,548,458
486,548,458
487,548,458
488,548,458
489,548,458
