frame,x,y
204,325,247
205,334,249
206,338,252
207,338,259
208,338,270
209,338,278
210,337,284
211,331,291
212,312,297
213,280,307
214,252,320
215,240,331
216,237,336
217,237,340
218,237,343
219,244,350
220,278,371
221,369,388
222,500,384
223,599,363
224,635,352
225,637,351
226,621,350
227,597,351
228,576,355
229,570,355
230,556,355
231,534,351
232,484,345
233,418,333
234,376,317
235,355,293
236,345,248
237,344,195
238,344,132
239,339,73
240,328,36
241,324,23
242,323,21
243,323,21
244,322,30
245,315,58
246,302,107
247,293,175
248,299,255
249,318,323
250,334,366
251,347,383
252,365,388
253,400,381
254,472,342
255,531,308
256,574,282
257,608,257
258,617,252
259,624,248
260,626,248
261,626,248
262,626,248
263,623,250
264,577,262
265,547,270
266,439,313
267,373,334
268,319,342
269,261,333
270,211,308
271,180,281
272,171,269
273,170,267
274,176,267
275,192,274
276,221,286
277,258,286
278,328,267
279,393,239
280,426,215
281,437,203
282,438,195
283,433,192
284,433,191
285,441,188
286,458,184
287,473,181
288,474,182
289,474,197
290,462,222
291,434,250
292,388,276
293,304,291
294,112,277
295,67,270
296,39,264
297,67,270
298,187,299
299,368,348
300,575,398
301,575,398
302,799,402
303,799,402
304,799,402
305,799,402
306,783,236
307,583,204
308,440,185
309,357,165
310,286,128
311,194,70
312,147,36
313,176,41
314,299,93
315,462,171
316,608,250
317,695,311
318,751,364
319,779,403
320,783,423
321,713,447
322,596,447
323,472,433
324,406,413
325,394,392
326,394,359
327,404,288
328,407,198
329,399,117
330,404,78
331,421,63
332,437,57
333,448,57
334,452,67
335,452,83
336,442,127
337,432,177
338,407,224
339,361,256
340,308,274
341,265,276
342,250,264
343,248,252
344,269,231
345,320,202
346,373,181
347,422,175
348,481,181
349,496,189
350,493,200
351,444,233
352,292,289
353,78,326
354,78,326
355,0,328
356,0,328
357,0,328
358,31,313
359,149,341
360,470,438
361,646,466
362,697,468
363,696,468
364,619,465
365,467,468
366,367,497
367,345,510
368,344,511
369,344,512
370,331,520
371,316,535
372,313,539
373,317,534
374,374,463
375,452,331
376,446,284
377,362,246
378,245,226
379,202,226
380,200,228
381,248,222
382,368,194
383,409,186
384,404,193
385,333,242
386,262,281
387,247,290
388,249,289
389,264,274
390,277,263
391,289,260
392,298,260
393,312,262
394,327,260
395,344,242
396,355,227
397,370,217
398,407,250
399,430,316
400,433,368
401,414,387
402,388,391
403,351,387
404,316,379
405,299,377
406,297,378
407,334,391
408,476,406
409,641,410
410,683,410
411,659,414
412,500,435
413,233,486
414,206,495
415,238,485
416,355,425
417,436,385
418,440,382
419,434,389
420,427,396
421,428,399
422,434,359
423,351,236
424,96,137
425,96,137
426,0,110
427,0,110
428,0,110
429,347,282
430,578,254
431,540,247
432,170,215
433,170,215
434,0,251
435,0,251
436,45,135
437,82,127
438,82,127
439,0,157
440,0,157
441,0,157
442,52,112
443,265,126
444,317,133
445,298,124
446,158,36
447,158,36
448,0,0
449,0,0
450,0,0
451,0,0
452,294,142
453,668,97
454,750,40
455,750,40
456,0,0
457,0,0
458,0,0
459,0,0
460,0,0
461,0,0
462,0,0
463,0,0
464,0,0
465,0,0
466,0,0
467,0,0
468,0,0
469,0,0
470,0,0
471,0,0
472,0,0
473,0,0
474,0,0
475,0,0
476,0,0
477,0,0
478,0,0
479,0,0
480,0,0
481,0,0
482,157,336
483,342,366
484,378,396
485,346,405
486,143,408
487,143,408
488,0,339
489,0,339
490,174,297
491,421,312
492,615,378
493,686,420
494,683,427
495,633,432
496,541,432
497,433,432
498,264,450
499,173,471
500,142,487
501,147,487
502,244,463
503,452,424
504,654,406
505,766,407
506,775,413
507,730,430
508,487,451
509,379,448
510,147,390
511,117,365
512,124,357
513,161,358
514,261,402
515,397,473
516,516,527
517,561,544
518,563,545
519,555,543
520,464,493
521,373,435
522,317,375
523,301,313
524,302,264
525,307,240
526,309,234
527,309,233
528,309,233
529,309,233
530,305,228
531,297,216
532,294,204
533,293,195
534,300,186
535,325,176
536,388,165
537,424,166
538,532,194
539,647,239
540,680,258
541,661,265
542,491,275
543,375,277
544,340,285
545,335,288
546,335,293
547,340,302
548,354,310
549,367,311
550,380,307
551,400,299
552,421,290
553,437,282
554,444,276
555,444,273
556,440,272
557,433,272
558,414,273
559,389,285
560,363,304
561,352,321
562,364,330
563,408,337
564,471,339
565,497,337
566,500,336
567,456,332
568,369,332
569,304,340
570,291,345
571,294,345
572,327,345
573,382,338
574,405,333
575,411,330
576,412,322
577,398,306
578,362,284
579,282,256
580,243,249
581,237,249
582,233,249
583,243,253
584,275,263
585,328,282
586,370,297
587,386,303
588,388,303
589,385,302
590,357,294
591,267,280
592,234,276
593,178,275
594,175,275
595,184,277
596,268,285
597,433,285
598,563,288
599,584,288
600,574,288
601,440,291
602,358,297
603,333,300
604,331,300
605,338,300
606,361,302
607,377,306
608,384,311
609,387,313
610,394,315
611,420,302
612,462,257
613,464,245
614,444,240
615,406,242
616,384,257
617,378,276
618,405,304
619,441,310
620,454,308
621,453,302
622,423,293
623,388,290
624,370,290
625,366,291
626,368,293
627,395,294
628,438,294
629,463,292
630,469,292
631,467,301
632,445,324
633,439,329
634,434,331
635,434,331
636,437,325
637,451,310
638,461,303
639,466,301
640,469,301
641,471,301
642,473,301
643,473,301
644,473,307
645,465,322
646,458,337
647,452,350
648,451,357
649,452,358
650,459,353
651,471,328
652,472,293
653,463,265
654,455,236
655,451,213
656,454,210
657,457,211
658,459,219
659,460,238
660,453,261
661,441,286
662,432,311
663,430,342
664,430,356
665,430,358
666,430,352
667,425,315
668,408,245
669,390,187
670,376,151
671,361,109
672,352,79
673,352,76
674,352,77
675,350,88
676,337,116
677,306,155
678,267,208
679,235,263
680,216,298
681,210,308
682,210,308
683,211,304
684,211,297
685,217,292
686,248,290
687,316,290
688,381,290
689,407,290
690,410,291
691,410,304
692,409,319
693,407,335
694,405,337
695,397,338
696,366,328
697,322,315
698,303,314
699,301,314
700,321,322
701,385,328
702,468,321
703,521,302
704,537,288
705,538,278
706,527,270
707,506,267
708,462,259
709,380,234
710,292,198
711,253,179
712,243,172
713,243,171
714,243,171
715,246,173
716,265,185
717,314,201
718,441,222
719,623,228
720,783,230
721,788,230
722,787,230
723,757,240
724,697,266
725,644,299
726,622,324
727,608,347
728,593,379
729,573,411
730,539,442
731,522,448
732,508,445
733,496,433
734,484,409
735,464,367
736,412,289
737,325,174
738,244,85
739,217,56
740,211,48
741,211,48
742,211,48
743,213,58
744,219,73
745,246,103
746,328,167
747,454,240
748,544,291
749,555,301
750,538,299
751,519,294
752,454,277
753,408,265
754,384,263
755,384,263
756,384,263
757,382,260
758,366,232
759,332,198
760,301,172
761,283,163
762,273,160
763,267,162
764,259,170
765,254,180
766,255,193
767,262,205
768,271,219
769,286,235
770,303,255
771,314,274
772,318,291
773,312,308
774,298,323
775,283,337
776,278,343
777,279,343
778,296,334
779,329,308
780,376,274
781,450,221
782,537,164
783,612,129
784,650,116
785,658,115
786,656,115
787,639,124
788,612,137
789,589,146
790,568,152
791,540,157
792,475,176
793,438,194
794,417,206
795,406,216
796,403,219
797,401,223
798,399,239
799,404,277
800,430,346
801,460,411
802,494,465
803,510,482
804,514,485
805,515,484
806,503,472
807,478,454
808,436,412
809,373,355
810,305,289
811,253,240
812,240,228
813,235,225
814,234,225
815,234,236
816,241,254
817,260,285
818,302,313
819,361,339
820,426,347
821,458,347
822,465,339
823,448,323
824,411,307
825,381,301
826,357,298
827,333,298
828,310,300
829,277,309
830,260,318
831,250,325
832,250,326
833,253,326
834,269,319
835,288,315
836,317,315
837,374,327
838,456,351
839,462,357
840,456,362
841,408,370
842,348,380
843,306,393
844,284,405
845,278,417
846,281,423
847,299,429
848,334,423
849,395,392
850,438,353
851,451,328
852,455,303
853,447,290
854,422,276
855,359,253
856,283,234
857,233,224
858,223,224
859,224,225
860,258,225
861,334,225
862,408,224
863,473,224
864,526,226
865,548,227
866,554,228
867,554,228
868,546,228
869,528,229
870,506,237
871,490,253
872,478,273
873,474,285
874,470,293
875,466,299
876,467,308
877,480,325
878,510,351
879,542,368
880,565,374
881,591,362
882,609,340
883,623,318
884,633,304
885,628,294
886,599,281
887,529,262
888,441,245
889,358,236
890,270,232
891,218,238
892,148,255
893,87,281
894,45,309
895,33,331
896,32,341
897,42,348
898,59,353
899,89,363
900,114,379
901,167,411
902,235,455
903,296,480
904,346,490
905,381,483
906,404,470
907,408,457
908,392,433
909,338,401
910,269,372
911,179,326
912,162,305
913,152,283
914,148,274
915,148,272
916,155,272
917,233,305
918,312,329
919,396,340
920,445,340
921,453,340
922,453,340
923,454,341
924,445,341
925,412,337
926,341,331
927,324,330
928,323,330
929,323,330
930,330,330
931,337,327
932,346,319
933,361,295
934,386,255
935,421,222
936,444,211
937,447,210
938,442,212
939,414,223
940,378,235
941,347,245
942,332,252
943,322,269
944,318,284
945,321,304
946,351,329
947,414,350
948,485,353
949,541,342
950,590,313
951,604,302
952,611,295
953,612,293
954,612,293
955,599,294
956,558,294
957,468,276
958,339,245
959,230,225
960,190,224
961,176,226
962,174,231
963,174,248
964,182,270
965,214,319
966,252,376
967,285,418
968,304,436
969,311,441
970,311,442
971,310,442
972,301,442
973,295,444
974,288,446
975,272,447
976,231,444
977,192,424
978,142,387
979,108,362
980,97,345
981,93,333
982,96,323
983,117,301
984,131,289
985,214,239
986,296,226
987,384,231
988,459,249
989,495,262
990,503,268
991,503,272
992,500,279
993,496,301
994,496,336
995,496,374
996,496,392
997,490,405
998,483,413
999,482,414
1000,482,414
1001,482,414
1002,480,414
1003,467,413
1004,446,412
1005,432,412
1006,432,412
1007,460,411
1008,551,402
1009,640,391
1010,695,371
1011,696,363
1012,671,355
1013,626,345
1014,569,327
1015,506,295
1016,443,254
1017,389,228
1018,372,222
1019,369,223
1020,374,231
1021,401,245
1022,453,259
1023,505,261
1024,521,260
1025,520,260
1026,466,270
1027,356,291
1028,274,308
1029,226,317
1030,221,318
1031,230,321
1032,273,326
1033,371,343
1034,403,351
1035,418,355
1036,425,359
1037,427,361
1038,426,358
1039,417,348
1040,389,335
1041,270,314
1042,195,318
1043,146,332
1044,131,341
1045,136,346
1046,212,348
1047,343,352
1048,470,356
1049,529,359
1050,536,359
1051,524,360
1052,491,360
1053,439,358
1054,418,349
1055,406,338
1056,394,325
1057,390,319
1058,392,318
1059,412,318
1060,463,320
1061,515,321
1062,540,320
1063,542,315
1064,522,307
1065,439,289
1066,303,283
1067,248,283
1068,236,284
1069,241,288
1070,296,300
1071,400,308
1072,506,310
1073,579,310
1074,600,308
1075,601,303
1076,573,281
1077,487,241
1078,385,203
1079,299,181
1080,268,174
1081,262,174
1082,263,188
1083,266,200
1084,267,215
1085,267,231
1086,267,259
1087,283,313
1088,302,371
1089,317,406
1090,325,420
1091,327,421
1092,327,421
1093,328,422
1094,329,424
1095,329,425
1096,329,425
1097,333,418
1098,343,404
1099,360,384
1100,388,359
1101,424,322
1102,449,286
1103,458,262
1104,454,251
1105,452,251
1106,445,253
1107,443,256
1108,443,258
1109,443,258
1110,442,257
1111,420,246
1112,374,232
1113,293,213
1114,263,205
1115,257,202
1116,257,201
1117,268,201
1118,295,219
1119,356,265
1120,453,330
1121,553,397
